instance_name,family,n_variables,n_quadratic_terms,qubo_json,p,gamma,beta,topology,topology_n_directed_edges,topology_n_undirected_edges,topology_is_connected,optimization_level,seed_transpiler,pre_transpile_n_qubits,pre_transpile_depth,pre_transpile_gate_count,pre_transpile_2q_count,pre_transpile_ops_json,transpiled_n_qubits,transpiled_depth,transpiled_gate_count,transpiled_2q_count,swap_count,cx_count,transpilation_time_sec,transpiled_ops_json,depth_overhead,twoq_overhead,failure_flag,failure_message,n_edges,density,avg_degree,max_degree,degree_std,weighted_degree_mean,weighted_degree_max,weighted_degree_std,quadratic_coeff_min,quadratic_coeff_max,quadratic_coeff_abs_mean,quadratic_coeff_abs_max,quadratic_coeff_range,coefficient_entropy,coefficient_concentration,connected_components,largest_component_size,community_count,modularity,edge_to_variable_ratio,swap_per_qubo_edge,transpiled_2q_per_qubo_edge,depth_per_qubo_edge,gate_count_overhead
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,1,0.7,0.3,line,46,23,True,1,123,24,6,110,24,"{""barrier"": 2, ""cx"": 24, ""h"": 24, ""rx"": 24, ""rz"": 36}",24,12,254,24,0,24,0.0018653749721124,"{""barrier"": 2, ""cx"": 24, ""rz"": 156, ""sx"": 72}",2.0,1.0,False,,12,0.0434782608695652,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999952,0.0833333333333333,12,2,12,0.9166666666666664,0.5,0.0,2.0,1.0,2.309090909090909
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,1,0.7,0.3,grid_2d,76,38,True,1,123,24,6,110,24,"{""barrier"": 2, ""cx"": 24, ""h"": 24, ""rx"": 24, ""rz"": 36}",24,12,254,24,0,24,0.0072357499739155,"{""barrier"": 2, ""cx"": 24, ""rz"": 156, ""sx"": 72}",2.0,1.0,False,,12,0.0434782608695652,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999952,0.0833333333333333,12,2,12,0.9166666666666664,0.5,0.0,2.0,1.0,2.309090909090909
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,1,0.7,0.3,heavy_hex_like,72,36,True,1,123,24,6,110,24,"{""barrier"": 2, ""cx"": 24, ""h"": 24, ""rx"": 24, ""rz"": 36}",24,12,254,24,0,24,0.0019036669982597,"{""barrier"": 2, ""cx"": 24, ""rz"": 156, ""sx"": 72}",2.0,1.0,False,,12,0.0434782608695652,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999952,0.0833333333333333,12,2,12,0.9166666666666664,0.5,0.0,2.0,1.0,2.309090909090909
assignment_items12_bins2_seed202,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed202.json,1,0.7,0.3,fully_connected,552,276,True,1,123,24,6,110,24,"{""barrier"": 2, ""cx"": 24, ""h"": 24, ""rx"": 24, ""rz"": 36}",24,12,254,24,0,24,0.0041706670308485,"{""barrier"": 2, ""cx"": 24, ""rz"": 156, ""sx"": 72}",2.0,1.0,False,,12,0.0434782608695652,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999952,0.0833333333333333,12,2,12,0.9166666666666664,0.5,0.0,2.0,1.0,2.309090909090909
assignment_items16_bins2_seed202,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed202.json,1,0.7,0.3,line,62,31,True,1,123,32,6,146,32,"{""barrier"": 2, ""cx"": 32, ""h"": 32, ""rx"": 32, ""rz"": 48}",32,12,338,32,0,32,0.002085541957058,"{""barrier"": 2, ""cx"": 32, ""rz"": 208, ""sx"": 96}",2.0,1.0,False,,16,0.032258064516129,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999942,0.0625,16,2,16,0.9375,0.5,0.0,2.0,0.75,2.315068493150685
assignment_items16_bins2_seed202,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed202.json,1,0.7,0.3,grid_2d,104,52,True,1,123,32,6,146,32,"{""barrier"": 2, ""cx"": 32, ""h"": 32, ""rx"": 32, ""rz"": 48}",32,12,338,32,0,32,0.0023297920124605,"{""barrier"": 2, ""cx"": 32, ""rz"": 208, ""sx"": 96}",2.0,1.0,False,,16,0.032258064516129,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999942,0.0625,16,2,16,0.9375,0.5,0.0,2.0,0.75,2.315068493150685
assignment_items16_bins2_seed202,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed202.json,1,0.7,0.3,heavy_hex_like,96,48,True,1,123,32,6,146,32,"{""barrier"": 2, ""cx"": 32, ""h"": 32, ""rx"": 32, ""rz"": 48}",32,12,338,32,0,32,0.0022121249930933,"{""barrier"": 2, ""cx"": 32, ""rz"": 208, ""sx"": 96}",2.0,1.0,False,,16,0.032258064516129,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999942,0.0625,16,2,16,0.9375,0.5,0.0,2.0,0.75,2.315068493150685
assignment_items16_bins2_seed202,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed202.json,1,0.7,0.3,fully_connected,992,496,True,1,123,32,6,146,32,"{""barrier"": 2, ""cx"": 32, ""h"": 32, ""rx"": 32, ""rz"": 48}",32,12,338,32,0,32,0.006085000000894,"{""barrier"": 2, ""cx"": 32, ""rz"": 208, ""sx"": 96}",2.0,1.0,False,,16,0.032258064516129,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999942,0.0625,16,2,16,0.9375,0.5,0.0,2.0,0.75,2.315068493150685
assignment_items4_bins2_seed303,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed303.json,1,0.7,0.3,line,14,7,True,1,123,8,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,12,86,8,0,8,0.0014920410467311,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,4,0.1428571428571428,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999972,0.25,4,2,4,0.75,0.5,0.0,2.0,3.0,2.263157894736842
assignment_items4_bins2_seed303,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed303.json,1,0.7,0.3,grid_2d,20,10,True,1,123,8,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,12,86,8,0,8,0.0015082500176504,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,4,0.1428571428571428,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999972,0.25,4,2,4,0.75,0.5,0.0,2.0,3.0,2.263157894736842
assignment_items4_bins2_seed303,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed303.json,1,0.7,0.3,heavy_hex_like,20,10,True,1,123,8,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,12,86,8,0,8,0.001410917029716,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,4,0.1428571428571428,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999972,0.25,4,2,4,0.75,0.5,0.0,2.0,3.0,2.263157894736842
assignment_items4_bins2_seed303,assignment,8,4,data/instances_rq1_extended/assignment_items4_bins2_seed303.json,1,0.7,0.3,fully_connected,56,28,True,1,123,8,6,38,8,"{""barrier"": 2, ""cx"": 8, ""h"": 8, ""rx"": 8, ""rz"": 12}",8,12,86,8,0,8,0.0015178750036284,"{""barrier"": 2, ""cx"": 8, ""rz"": 52, ""sx"": 24}",2.0,1.0,False,,4,0.1428571428571428,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999972,0.25,4,2,4,0.75,0.5,0.0,2.0,3.0,2.263157894736842
assignment_items6_bins2_seed303,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed303.json,1,0.7,0.3,line,22,11,True,1,123,12,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,12,128,12,0,12,0.0015727919526398,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,0.0909090909090909,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999968,0.1666666666666666,6,2,6,0.8333333333333333,0.5,0.0,2.0,2.0,2.2857142857142856
assignment_items6_bins2_seed303,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed303.json,1,0.7,0.3,grid_2d,34,17,True,1,123,12,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,12,128,12,0,12,0.0015651249559596,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,0.0909090909090909,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999968,0.1666666666666666,6,2,6,0.8333333333333333,0.5,0.0,2.0,2.0,2.2857142857142856
assignment_items6_bins2_seed303,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed303.json,1,0.7,0.3,heavy_hex_like,34,17,True,1,123,12,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,12,128,12,0,12,0.001611957908608,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,0.0909090909090909,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999968,0.1666666666666666,6,2,6,0.8333333333333333,0.5,0.0,2.0,2.0,2.2857142857142856
assignment_items6_bins2_seed303,assignment,12,6,data/instances_rq1_extended/assignment_items6_bins2_seed303.json,1,0.7,0.3,fully_connected,132,66,True,1,123,12,6,56,12,"{""barrier"": 2, ""cx"": 12, ""h"": 12, ""rx"": 12, ""rz"": 18}",12,12,128,12,0,12,0.0019399169832468,"{""barrier"": 2, ""cx"": 12, ""rz"": 78, ""sx"": 36}",2.0,1.0,False,,6,0.0909090909090909,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999968,0.1666666666666666,6,2,6,0.8333333333333333,0.5,0.0,2.0,2.0,2.2857142857142856
assignment_items8_bins2_seed303,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed303.json,1,0.7,0.3,line,30,15,True,1,123,16,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",16,12,170,16,0,16,0.001628000056371,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,8,0.0666666666666666,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.999999999999996,0.125,8,2,8,0.875,0.5,0.0,2.0,1.5,2.2972972972972974
assignment_items8_bins2_seed303,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed303.json,1,0.7,0.3,grid_2d,48,24,True,1,123,16,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",16,12,170,16,0,16,0.0016337499255314,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,8,0.0666666666666666,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.999999999999996,0.125,8,2,8,0.875,0.5,0.0,2.0,1.5,2.2972972972972974
assignment_items8_bins2_seed303,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed303.json,1,0.7,0.3,heavy_hex_like,46,23,True,1,123,16,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",16,12,170,16,0,16,0.0016495840391144,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,8,0.0666666666666666,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.999999999999996,0.125,8,2,8,0.875,0.5,0.0,2.0,1.5,2.2972972972972974
assignment_items8_bins2_seed303,assignment,16,8,data/instances_rq1_extended/assignment_items8_bins2_seed303.json,1,0.7,0.3,fully_connected,240,120,True,1,123,16,6,74,16,"{""barrier"": 2, ""cx"": 16, ""h"": 16, ""rx"": 16, ""rz"": 24}",16,12,170,16,0,16,0.0024544169427827,"{""barrier"": 2, ""cx"": 16, ""rz"": 104, ""sx"": 48}",2.0,1.0,False,,8,0.0666666666666666,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.999999999999996,0.125,8,2,8,0.875,0.5,0.0,2.0,1.5,2.2972972972972974
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,1,0.7,0.3,line,46,23,True,1,123,24,6,110,24,"{""barrier"": 2, ""cx"": 24, ""h"": 24, ""rx"": 24, ""rz"": 36}",24,12,254,24,0,24,0.0017646660562604,"{""barrier"": 2, ""cx"": 24, ""rz"": 156, ""sx"": 72}",2.0,1.0,False,,12,0.0434782608695652,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999952,0.0833333333333333,12,2,12,0.9166666666666664,0.5,0.0,2.0,1.0,2.309090909090909
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,1,0.7,0.3,grid_2d,76,38,True,1,123,24,6,110,24,"{""barrier"": 2, ""cx"": 24, ""h"": 24, ""rx"": 24, ""rz"": 36}",24,12,254,24,0,24,0.0072374589508399,"{""barrier"": 2, ""cx"": 24, ""rz"": 156, ""sx"": 72}",2.0,1.0,False,,12,0.0434782608695652,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999952,0.0833333333333333,12,2,12,0.9166666666666664,0.5,0.0,2.0,1.0,2.309090909090909
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,1,0.7,0.3,heavy_hex_like,72,36,True,1,123,24,6,110,24,"{""barrier"": 2, ""cx"": 24, ""h"": 24, ""rx"": 24, ""rz"": 36}",24,12,254,24,0,24,0.0020022500539198,"{""barrier"": 2, ""cx"": 24, ""rz"": 156, ""sx"": 72}",2.0,1.0,False,,12,0.0434782608695652,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999952,0.0833333333333333,12,2,12,0.9166666666666664,0.5,0.0,2.0,1.0,2.309090909090909
assignment_items12_bins2_seed303,assignment,24,12,data/instances_rq1_extended/assignment_items12_bins2_seed303.json,1,0.7,0.3,fully_connected,552,276,True,1,123,24,6,110,24,"{""barrier"": 2, ""cx"": 24, ""h"": 24, ""rx"": 24, ""rz"": 36}",24,12,254,24,0,24,0.0040876670973375,"{""barrier"": 2, ""cx"": 24, ""rz"": 156, ""sx"": 72}",2.0,1.0,False,,12,0.0434782608695652,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999952,0.0833333333333333,12,2,12,0.9166666666666664,0.5,0.0,2.0,1.0,2.309090909090909
assignment_items16_bins2_seed303,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed303.json,1,0.7,0.3,line,62,31,True,1,123,32,6,146,32,"{""barrier"": 2, ""cx"": 32, ""h"": 32, ""rx"": 32, ""rz"": 48}",32,12,338,32,0,32,0.0020809589186683,"{""barrier"": 2, ""cx"": 32, ""rz"": 208, ""sx"": 96}",2.0,1.0,False,,16,0.032258064516129,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999942,0.0625,16,2,16,0.9375,0.5,0.0,2.0,0.75,2.315068493150685
assignment_items16_bins2_seed303,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed303.json,1,0.7,0.3,grid_2d,104,52,True,1,123,32,6,146,32,"{""barrier"": 2, ""cx"": 32, ""h"": 32, ""rx"": 32, ""rz"": 48}",32,12,338,32,0,32,0.0022230830509215,"{""barrier"": 2, ""cx"": 32, ""rz"": 208, ""sx"": 96}",2.0,1.0,False,,16,0.032258064516129,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999942,0.0625,16,2,16,0.9375,0.5,0.0,2.0,0.75,2.315068493150685
assignment_items16_bins2_seed303,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed303.json,1,0.7,0.3,heavy_hex_like,96,48,True,1,123,32,6,146,32,"{""barrier"": 2, ""cx"": 32, ""h"": 32, ""rx"": 32, ""rz"": 48}",32,12,338,32,0,32,0.0021862919675186,"{""barrier"": 2, ""cx"": 32, ""rz"": 208, ""sx"": 96}",2.0,1.0,False,,16,0.032258064516129,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999942,0.0625,16,2,16,0.9375,0.5,0.0,2.0,0.75,2.315068493150685
assignment_items16_bins2_seed303,assignment,32,16,data/instances_rq1_extended/assignment_items16_bins2_seed303.json,1,0.7,0.3,fully_connected,992,496,True,1,123,32,6,146,32,"{""barrier"": 2, ""cx"": 32, ""h"": 32, ""rx"": 32, ""rz"": 48}",32,12,338,32,0,32,0.006274624960497,"{""barrier"": 2, ""cx"": 32, ""rz"": 208, ""sx"": 96}",2.0,1.0,False,,16,0.032258064516129,1.0,1.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.9999999999999942,0.0625,16,2,16,0.9375,0.5,0.0,2.0,0.75,2.315068493150685
scheduling_ops4_machines2_conf0.35_seed101,scheduling_toy,8,8,data/instances_rq1_extended/scheduling_ops4_machines2_conf0.35_seed101.json,1,0.7,0.3,line,14,7,True,1,123,8,9,50,16,"{""barrier"": 2, ""cx"": 16, ""h"": 8, ""rx"": 8, ""rz"": 16}",8,16,100,18,2,16,0.0017159580020233,"{""barrier"": 2, ""cx"": 16, ""rz"": 56, ""swap"": 2, ""sx"": 24}",1.7777777777777777,1.125,False,,8,0.2857142857142857,2.0,2.0,0.0,26.0,26.0,0.0,6.0,20.0,13.0,20.0,14.0,0.9264499457640246,0.1923076923076923,2,4,4,0.5192307692307693,1.0,0.25,2.25,2.0,2.0
scheduling_ops4_machines2_conf0.35_seed101,scheduling_toy,8,8,data/instances_rq1_extended/scheduling_ops4_machines2_conf0.35_seed101.json,1,0.7,0.3,grid_2d,20,10,True,1,123,8,9,50,16,"{""barrier"": 2, ""cx"": 16, ""h"": 8, ""rx"": 8, ""rz"": 16}",8,16,99,17,1,16,0.0016495409654453,"{""barrier"": 2, ""cx"": 16, ""rz"": 56, ""swap"": 1, ""sx"": 24}",1.7777777777777777,1.0625,False,,8,0.2857142857142857,2.0,2.0,0.0,26.0,26.0,0.0,6.0,20.0,13.0,20.0,14.0,0.9264499457640246,0.1923076923076923,2,4,4,0.5192307692307693,1.0,0.125,2.125,2.0,1.98
scheduling_ops4_machines2_conf0.35_seed101,scheduling_toy,8,8,data/instances_rq1_extended/scheduling_ops4_machines2_conf0.35_seed101.json,1,0.7,0.3,heavy_hex_like,20,10,True,1,123,8,9,50,16,"{""barrier"": 2, ""cx"": 16, ""h"": 8, ""rx"": 8, ""rz"": 16}",8,20,100,18,2,16,0.0016432499978691,"{""barrier"": 2, ""cx"": 16, ""rz"": 56, ""swap"": 2, ""sx"": 24}",2.2222222222222223,1.125,False,,8,0.2857142857142857,2.0,2.0,0.0,26.0,26.0,0.0,6.0,20.0,13.0,20.0,14.0,0.9264499457640246,0.1923076923076923,2,4,4,0.5192307692307693,1.0,0.25,2.25,2.5,2.0
scheduling_ops4_machines2_conf0.35_seed101,scheduling_toy,8,8,data/instances_rq1_extended/scheduling_ops4_machines2_conf0.35_seed101.json,1,0.7,0.3,fully_connected,56,28,True,1,123,8,9,50,16,"{""barrier"": 2, ""cx"": 16, ""h"": 8, ""rx"": 8, ""rz"": 16}",8,15,98,16,0,16,0.0015244999667629,"{""barrier"": 2, ""cx"": 16, ""rz"": 56, ""sx"": 24}",1.6666666666666667,1.0,False,,8,0.2857142857142857,2.0,2.0,0.0,26.0,26.0,0.0,6.0,20.0,13.0,20.0,14.0,0.9264499457640246,0.1923076923076923,2,4,4,0.5192307692307693,1.0,0.0,2.0,1.875,1.96
scheduling_ops6_machines2_conf0.35_seed101,scheduling_toy,12,12,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed101.json,1,0.7,0.3,line,22,11,True,1,123,12,12,74,24,"{""barrier"": 2, ""cx"": 24, ""h"": 12, ""rx"": 12, ""rz"": 24}",12,22,150,28,4,24,0.0017808750271797,"{""barrier"": 2, ""cx"": 24, ""rz"": 84, ""swap"": 4, ""sx"": 36}",1.8333333333333333,1.1666666666666667,False,,12,0.1818181818181818,2.0,3.0,0.5773502691896257,26.0,32.0,3.4641016151377544,6.0,20.0,13.0,20.0,14.0,0.9384511936558484,0.1282051282051282,3,6,4,0.6295200525969756,1.0,0.3333333333333333,2.3333333333333335,1.8333333333333333,2.027027027027027
scheduling_ops6_machines2_conf0.35_seed101,scheduling_toy,12,12,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed101.json,1,0.7,0.3,grid_2d,34,17,True,1,123,12,12,74,24,"{""barrier"": 2, ""cx"": 24, ""h"": 12, ""rx"": 12, ""rz"": 24}",12,18,146,24,0,24,0.0016563750104978,"{""barrier"": 2, ""cx"": 24, ""rz"": 84, ""sx"": 36}",1.5,1.0,False,,12,0.1818181818181818,2.0,3.0,0.5773502691896257,26.0,32.0,3.4641016151377544,6.0,20.0,13.0,20.0,14.0,0.9384511936558484,0.1282051282051282,3,6,4,0.6295200525969756,1.0,0.0,2.0,1.5,1.972972972972973
scheduling_ops6_machines2_conf0.35_seed101,scheduling_toy,12,12,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed101.json,1,0.7,0.3,heavy_hex_like,34,17,True,1,123,12,12,74,24,"{""barrier"": 2, ""cx"": 24, ""h"": 12, ""rx"": 12, ""rz"": 24}",12,19,148,26,2,24,0.0019865420181304,"{""barrier"": 2, ""cx"": 24, ""rz"": 84, ""swap"": 2, ""sx"": 36}",1.5833333333333333,1.0833333333333333,False,,12,0.1818181818181818,2.0,3.0,0.5773502691896257,26.0,32.0,3.4641016151377544,6.0,20.0,13.0,20.0,14.0,0.9384511936558484,0.1282051282051282,3,6,4,0.6295200525969756,1.0,0.16666666666666666,2.1666666666666665,1.5833333333333333,2.0
scheduling_ops6_machines2_conf0.35_seed101,scheduling_toy,12,12,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed101.json,1,0.7,0.3,fully_connected,132,66,True,1,123,12,12,74,24,"{""barrier"": 2, ""cx"": 24, ""h"": 12, ""rx"": 12, ""rz"": 24}",12,18,146,24,0,24,0.0019465840887278,"{""barrier"": 2, ""cx"": 24, ""rz"": 84, ""sx"": 36}",1.5,1.0,False,,12,0.1818181818181818,2.0,3.0,0.5773502691896257,26.0,32.0,3.4641016151377544,6.0,20.0,13.0,20.0,14.0,0.9384511936558484,0.1282051282051282,3,6,4,0.6295200525969756,1.0,0.0,2.0,1.5,1.972972972972973
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,1,0.7,0.3,line,30,15,True,1,123,16,18,110,40,"{""barrier"": 2, ""cx"": 40, ""h"": 16, ""rx"": 16, ""rz"": 36}",16,29,218,52,12,40,0.0020373750012367,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 12, ""sx"": 48}",1.6111111111111112,1.3,False,,20,0.1666666666666666,2.5,4.0,1.0,29.0,38.0,6.0,6.0,20.0,11.6,20.0,14.0,0.9428919451264198,0.0862068965517241,3,12,5,0.6068668252080857,1.25,0.6,2.6,1.45,1.981818181818182
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,1,0.7,0.3,grid_2d,48,24,True,1,123,16,18,110,40,"{""barrier"": 2, ""cx"": 40, ""h"": 16, ""rx"": 16, ""rz"": 36}",16,26,210,44,4,40,0.0022128339624032,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 4, ""sx"": 48}",1.4444444444444444,1.1,False,,20,0.1666666666666666,2.5,4.0,1.0,29.0,38.0,6.0,6.0,20.0,11.6,20.0,14.0,0.9428919451264198,0.0862068965517241,3,12,5,0.6068668252080857,1.25,0.2,2.2,1.3,1.9090909090909092
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,1,0.7,0.3,heavy_hex_like,46,23,True,1,123,16,18,110,40,"{""barrier"": 2, ""cx"": 40, ""h"": 16, ""rx"": 16, ""rz"": 36}",16,40,213,47,7,40,0.0021708339918404,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""swap"": 7, ""sx"": 48}",2.2222222222222223,1.175,False,,20,0.1666666666666666,2.5,4.0,1.0,29.0,38.0,6.0,6.0,20.0,11.6,20.0,14.0,0.9428919451264198,0.0862068965517241,3,12,5,0.6068668252080857,1.25,0.35,2.35,2.0,1.9363636363636363
scheduling_ops8_machines2_conf0.35_seed101,scheduling_toy,16,20,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed101.json,1,0.7,0.3,fully_connected,240,120,True,1,123,16,18,110,40,"{""barrier"": 2, ""cx"": 40, ""h"": 16, ""rx"": 16, ""rz"": 36}",16,24,206,40,0,40,0.0025081250350922,"{""barrier"": 2, ""cx"": 40, ""rz"": 116, ""sx"": 48}",1.3333333333333333,1.0,False,,20,0.1666666666666666,2.5,4.0,1.0,29.0,38.0,6.0,6.0,20.0,11.6,20.0,14.0,0.9428919451264198,0.0862068965517241,3,12,5,0.6068668252080857,1.25,0.0,2.0,1.2,1.8727272727272728
scheduling_ops12_machines2_conf0.35_seed101,scheduling_toy,24,48,data/instances_rq1_extended/scheduling_ops12_machines2_conf0.35_seed101.json,1,0.7,0.3,line,46,23,True,1,123,24,27,218,96,"{""barrier"": 2, ""cx"": 96, ""h"": 24, ""rx"": 24, ""rz"": 72}",24,58,423,157,61,96,0.0026150410994887,"{""barrier"": 2, ""cx"": 96, ""rz"": 192, ""swap"": 61, ""sx"": 72}",2.1481481481481484,1.6354166666666667,False,,48,0.1739130434782608,4.0,6.0,1.1547005383792517,38.0,50.0,6.928203230275509,6.0,20.0,9.5,20.0,14.0,0.9550171724111998,0.043859649122807,1,24,5,0.5264696829793782,2.0,1.2708333333333333,3.2708333333333335,1.2083333333333333,1.9403669724770642
